failure rate	min sdk	api level	year	api's year	api-year	api-min
0.03811434302908726	17	25	2019	2016	-3	8
0.017051153460381142	18	25	2019	2016	-3	7
0.11634904714142427	19	25	2019	2016	-3	6
0.0050150451354062184	20	25	2019	2016	-3	5
0.06820461384152457	21	25	2019	2016	-3	4
0.012036108324974924	22	25	2019	2016	-3	3
0.01805416248746239	23	25	2019	2016	-3	2
0.0010030090270812437	24	25	2019	2016	-3	1
0.0	25	25	2019	2016	-3	0
0.003009027081243731	26	25	2019	2016	-3	-1
0.0010030090270812437	27	25	2019	2016	-3	-2
0.0	28	25	2019	2016	-3	-3
0.0	29	25	2019	2016	-3	-4
0.005405405405405406	0	25	2020	2016	-4	25
0.0	1	25	2020	2016	-4	24
0.0	2	25	2020	2016	-4	23
0.0	3	25	2020	2016	-4	22
0.0	4	25	2020	2016	-4	21
0.0	5	25	2020	2016	-4	20
0.0	6	25	2020	2016	-4	19
0.0	7	25	2020	2016	-4	18
0.016216216216216217	8	25	2020	2016	-4	17
0.043243243243243246	9	25	2020	2016	-4	16
0.0	10	25	2020	2016	-4	15
0.0	11	25	2020	2016	-4	14
0.0	12	25	2020	2016	-4	13
0.0	13	25	2020	2016	-4	12
0.03783783783783784	14	25	2020	2016	-4	11
0.2810810810810811	15	25	2020	2016	-4	10
0.15675675675675677	16	25	2020	2016	-4	9
0.032432432432432434	17	25	2020	2016	-4	8
0.02702702702702703	18	25	2020	2016	-4	7
0.1891891891891892	19	25	2020	2016	-4	6
0.0	20	25	2020	2016	-4	5
0.17297297297297298	21	25	2020	2016	-4	4
0.005405405405405406	22	25	2020	2016	-4	3
0.021621621621621623	23	25	2020	2016	-4	2
0.0	24	25	2020	2016	-4	1
0.0	25	25	2020	2016	-4	0
0.0	26	25	2020	2016	-4	-1
0.005405405405405406	27	25	2020	2016	-4	-2
0.005405405405405406	28	25	2020	2016	-4	-3
0.0	29	25	2020	2016	-4	-4
0.0	0	25	2021	2016	-5	25
0.0	1	25	2021	2016	-5	24
0.0	2	25	2021	2016	-5	23
0.0	3	25	2021	2016	-5	22
0.0	4	25	2021	2016	-5	21
0.0	5	25	2021	2016	-5	20
0.0	6	25	2021	2016	-5	19
0.0	7	25	2021	2016	-5	18
0.01015228426395939	8	25	2021	2016	-5	17
0.01015228426395939	9	25	2021	2016	-5	16
0.005076142131979695	10	25	2021	2016	-5	15
0.01015228426395939	11	25	2021	2016	-5	14
0.0	12	25	2021	2016	-5	13
0.0	13	25	2021	2016	-5	12
0.050761421319796954	14	25	2021	2016	-5	11
0.025380710659898477	15	25	2021	2016	-5	10
0.08629441624365482	16	25	2021	2016	-5	9
0.01015228426395939	17	25	2021	2016	-5	8
0.030456852791878174	18	25	2021	2016	-5	7
0.2436548223350254	19	25	2021	2016	-5	6
0.005076142131979695	20	25	2021	2016	-5	5
0.36548223350253806	21	25	2021	2016	-5	4
0.025380710659898477	22	25	2021	2016	-5	3
0.015228426395939087	23	25	2021	2016	-5	2
0.030456852791878174	24	25	2021	2016	-5	1
0.0	25	25	2021	2016	-5	0
0.07614213197969544	26	25	2021	2016	-5	-1
0.0	27	25	2021	2016	-5	-2
0.0	28	25	2021	2016	-5	-3
